Building Name,Address,Detail URL
South Seas Centre Tower Ii,75 Mody Road,https://www.midlandici.com.hk/ics/property/building/details/B000053345/South-Seas-Centre-Tower-Ii
Star House,3 Salisbury Road,https://www.midlandici.com.hk/ics/property/building/details/B000023509/Star-House
Supreme House,2a Hart Avenue,https://www.midlandici.com.hk/ics/property/building/details/B000023673/Supreme-House
Tsim Sha Tsui Centre,66 Mody Road,https://www.midlandici.com.hk/ics/property/building/details/B000024174/Tsim-Sha-Tsui-Centre
Universal Commercial Building,65-69 Peking Road,https://www.midlandici.com.hk/ics/property/building/details/B000007162/Universal-Commercial-Building
Valiant Commercial Building,22-24 Prat Avenue,https://www.midlandici.com.hk/ics/property/building/details/B000024395/Valiant-Commercial-Building
Wing On Plaza,62 Mody Road,https://www.midlandici.com.hk/ics/property/building/details/B000025000/Wing-On-Plaza
World Commerce Centre,11 Canton Road,https://www.midlandici.com.hk/ics/property/building/details/B000025163/World-Commerce-Centre
World Finance Centre (north),17-19 Canton Road,https://www.midlandici.com.hk/ics/property/building/details/B000061853/World-Finance-Centre--north-
World Finance Centre (south),17-19 Canton Road,https://www.midlandici.com.hk/ics/property/building/details/B000061852/World-Finance-Centre--south-
Zhongda Building,38-40 Haiphong Road,https://www.midlandici.com.hk/ics/property/building/details/B000025617/Zhongda-Building
83 Wing Hong Street,83 Wing Hong Street,https://www.midlandici.com.hk/ics/property/building/details/B000120992/83-Wing-Hong-Street
Billion Plaza,8 Cheung Yue Street,https://www.midlandici.com.hk/ics/property/building/details/B000052931/Billion-Plaza
Billion Plaza 2,10 Cheung Yue Street,https://www.midlandici.com.hk/ics/property/building/details/B000078476/Billion-Plaza-2
Cheung Sha Wan Plaza Tower I,833 Cheung Sha Wan Road,https://www.midlandici.com.hk/ics/property/building/details/B000054978/Cheung-Sha-Wan-Plaza-Tower-I
Cheung Sha Wan Plaza Tower Ii,833 Cheung Sha Wan Road,https://www.midlandici.com.hk/ics/property/building/details/B000054979/Cheung-Sha-Wan-Plaza-Tower-Ii
China Shipbuilding Tower,650 Cheung Sha Wan Road,https://www.midlandici.com.hk/ics/property/building/details/B000083965/China-Shipbuilding-Tower
Excel Centre,483a Castle Peak Road,https://www.midlandici.com.hk/ics/property/building/details/B000071134/Excel-Centre
Kings Tower,111 King Lam Street,https://www.midlandici.com.hk/ics/property/building/details/B000055044/Kings-Tower
Ncb Innovation Centre,888 Lai Chi Kok Road,https://www.midlandici.com.hk/ics/property/building/details/B000093889/Ncb-Innovation-Centre
One Bedford Place,100-114 Bedford Road,https://www.midlandici.com.hk/ics/property/building/details/B000121585/One-Bedford-Place
Portas Tower A,83 King Lam Street,https://www.midlandici.com.hk/ics/property/building/details/B000112480/Portas-Tower-A
Portas Tower B,83 King Lam Street,https://www.midlandici.com.hk/ics/property/building/details/B000112481/Portas-Tower-B
The Globe,79 Wing Hong Street,https://www.midlandici.com.hk/ics/property/building/details/B000054388/The-Globe
Hunghom Commercial Centre Tower A,39 Ma Tau Wai Road,https://www.midlandici.com.hk/ics/property/building/details/B000007889/Hunghom-Commercial-Centre-Tower-A
Hunghom Commercial Centre Tower B,37 Ma Tau Wai Road,https://www.midlandici.com.hk/ics/property/building/details/B000007890/Hunghom-Commercial-Centre-Tower-B
One Harbourfront,18-22 Tak Fung Street,https://www.midlandici.com.hk/ics/property/building/details/B000063833/One-Harbourfront
Peninsula Square,18 Sung On Street,https://www.midlandici.com.hk/ics/property/building/details/B000007088/Peninsula-Square
The Metropolis,10 Metropolis Drive,https://www.midlandici.com.hk/ics/property/building/details/B000064359/The-Metropolis
Two Harbourfront,18-22 Tak Fung Street,https://www.midlandici.com.hk/ics/property/building/details/B000063784/Two-Harbourfront
Maxgrand Plaza,3 Tai Yau Street,https://www.midlandici.com.hk/ics/property/building/details/B000080611/Maxgrand-Plaza
One Portside,29 Tai Yau Street,https://www.midlandici.com.hk/ics/property/building/details/B000059457/One-Portside
The Burrow,No. 212 Choi Hung Road,https://www.midlandici.com.hk/ics/property/building/details/B000111508/The-Burrow
15 Sheung Yuet Road,15 Sheung Yuet Road,https://www.midlandici.com.hk/ics/property/building/details/B000123892/15-Sheung-Yuet-Road
Billion Centre Tower A,1 Wang Kwong Road,https://www.midlandici.com.hk/ics/property/building/details/B000066768/Billion-Centre-Tower-A
Billion Centre Tower B,1 Wang Kwong Road,https://www.midlandici.com.hk/ics/property/building/details/B000066769/Billion-Centre-Tower-B
Boton Technology Innovation Tower,368 Kwun Tong Road,https://www.midlandici.com.hk/ics/property/building/details/B000101516/Boton-Technology-Innovation-Tower
C-bons International Center,108 Wai Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000066942/C-bons-International-Center
Chevalier Commercial Centre,8 Wang Hoi Road,https://www.midlandici.com.hk/ics/property/building/details/B000007220/Chevalier-Commercial-Centre
Cos Centre,56 Tsun Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000078832/Cos-Centre
De Hua Tower,32 Hung To Road,https://www.midlandici.com.hk/ics/property/building/details/B000122069/De-Hua-Tower
Egl Tower,83 Hung To Road,https://www.midlandici.com.hk/ics/property/building/details/B000059664/Egl-Tower
Elite Centre,22 Hung To Road,https://www.midlandici.com.hk/ics/property/building/details/B000071821/Elite-Centre
Enterprise Square Three,39 Wang Chiu Road,https://www.midlandici.com.hk/ics/property/building/details/B000059604/Enterprise-Square-Three
Enterprise Square Tower 1,9 Sheung Yuet Road,https://www.midlandici.com.hk/ics/property/building/details/B000007857/Enterprise-Square-Tower-1
Enterprise Square Tower 2,9 Sheung Yuet Road,https://www.midlandici.com.hk/ics/property/building/details/B000007859/Enterprise-Square-Tower-2
Enterprise Square Tower 3,9 Sheung Yuet Road,https://www.midlandici.com.hk/ics/property/building/details/B000007861/Enterprise-Square-Tower-3
Exchange Tower,33 Wang Chiu Road,https://www.midlandici.com.hk/ics/property/building/details/B000063754/Exchange-Tower
First Group Centre,23 Wang Chiu Road,https://www.midlandici.com.hk/ics/property/building/details/B000109128/First-Group-Centre
First Group Centre,14 Wang Tai Road,https://www.midlandici.com.hk/ics/property/building/details/B000018707/First-Group-Centre
Four Seas Group Centre,No. 41 King Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000101515/Four-Seas-Group-Centre
Fullerton Centre,19 Hung To Road,https://www.midlandici.com.hk/ics/property/building/details/B000007047/Fullerton-Centre
Kin Sang Commercial Centre,49 King Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000076026/Kin-Sang-Commercial-Centre
King Palace Plaza,55 King Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000075970/King-Palace-Plaza
Kowloon Bay International Trade & Exhibition Centre,1 Trademart Drive,https://www.midlandici.com.hk/ics/property/building/details/B000020050/Kowloon-Bay-International-Trade---Exhibition-Centre
Ktr350,350 Kwun Tong Road,https://www.midlandici.com.hk/ics/property/building/details/B000116170/Ktr350
Legend Tower,7 Shing Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000019120/Legend-Tower
Manulife Place,348 Kwun Tong Road,https://www.midlandici.com.hk/ics/property/building/details/B000082795/Manulife-Place
Mega Cube,8 Wang Kwong Road,https://www.midlandici.com.hk/ics/property/building/details/B000085262/Mega-Cube
Mg 162,No. 162 Wai Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000113283/Mg-162
Mg Tower,133 Hoi Bun Road,https://www.midlandici.com.hk/ics/property/building/details/B000022558/Mg-Tower
Montery Plaza,15 Chong Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000080483/Montery-Plaza
Nan Fung Commercial Centre,19 Lam Lok Street,https://www.midlandici.com.hk/ics/property/building/details/B000007221/Nan-Fung-Commercial-Centre
One Harbour Square,181 Hoi Bun Road,https://www.midlandici.com.hk/ics/property/building/details/B000059821/One-Harbour-Square
Remington Centre,23 Hung To Road,https://www.midlandici.com.hk/ics/property/building/details/B000007804/Remington-Centre
Rykadan Capital Tower,135 Hoi Bun Road,https://www.midlandici.com.hk/ics/property/building/details/B000076490/Rykadan-Capital-Tower
T G Place,10 Shing Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000079638/T-G-Place
Telford House,16 Wang Hoi Road,https://www.midlandici.com.hk/ics/property/building/details/B000007219/Telford-House
The 80 L 20,No. 161 Wai Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000111037/The-80-L-20
The Bay Hub,17 Kai Cheung Road,https://www.midlandici.com.hk/ics/property/building/details/B000083127/The-Bay-Hub
The Millennity Tower 1,No. 98 How Ming Street,https://www.midlandici.com.hk/ics/property/building/details/B000112478/The-Millennity-Tower-1
The Millennity Tower 2,No. 98 How Ming Street,https://www.midlandici.com.hk/ics/property/building/details/B000112479/The-Millennity-Tower-2
Tower A 38 Wai Yip Street,38 Wai Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000087061/Tower-A--38-Wai-Yip-Street
Tower B 38 Wai Yip Street,38 Wai Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000087062/Tower-B--38-Wai-Yip-Street
Yhc Tower,1 Sheung Yuet Road,https://www.midlandici.com.hk/ics/property/building/details/B000078780/Yhc-Tower
K83,83 Tai Lin Pai Road,https://www.midlandici.com.hk/ics/property/building/details/B000088026/K83
Kc100,100 Kwai Cheong Road,https://www.midlandici.com.hk/ics/property/building/details/B000078692/Kc100
Kowloon Commerce Centre Tower A,51 Kwai Cheong Road,https://www.midlandici.com.hk/ics/property/building/details/B000066161/Kowloon-Commerce-Centre-Tower-A
Kowloon Commerce Centre Tower B,51 Kwai Cheong Road,https://www.midlandici.com.hk/ics/property/building/details/B000061130/Kowloon-Commerce-Centre-Tower-B
Millennium Trade Centre,56 Kwai Cheong Road,https://www.midlandici.com.hk/ics/property/building/details/B000059874/Millennium-Trade-Centre
Tower I Metroplaza,223 Hing Fong Road,https://www.midlandici.com.hk/ics/property/building/details/B000007787/Tower-I-Metroplaza
Tower Ii Metroplaza,223 Hing Fong Road,https://www.midlandici.com.hk/ics/property/building/details/B000007788/Tower-Ii-Metroplaza
West Gate Tower,7 Wing Hong Street,https://www.midlandici.com.hk/ics/property/building/details/B000024831/West-Gate-Tower
39 Sha Tsui Road,39 Sha Tsui Road,https://www.midlandici.com.hk/ics/property/building/details/B000119995/39-Sha-Tsui-Road
Global Plaza,1 Sha Tsui Road,https://www.midlandici.com.hk/ics/property/building/details/B000100035/Global-Plaza
International Enterprise Centre 1,No. 11-15 Chai Wan Kok Street,https://www.midlandici.com.hk/ics/property/building/details/B000099323/International-Enterprise-Centre-1
International Enterprise Centre 3,18 Tai Chung Road,https://www.midlandici.com.hk/ics/property/building/details/B000090123/International-Enterprise-Centre-3
Nan Fung Centre,264-298 Castle Peak Road & 64-98 Sai Lau Kok Road,https://www.midlandici.com.hk/ics/property/building/details/B000006511/Nan-Fung-Centre
The Octagon,6 Sha Tsui Road,https://www.midlandici.com.hk/ics/property/building/details/B000079466/The-Octagon
One Vista Summit,Nos.1 & 3 San Hop Lane,https://www.midlandici.com.hk/ics/property/building/details/B000089215/One-Vista-Summit
One North Tower １,8 Hong Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000108493/One-North-Tower-%EF%BC%91
One North Tower 2,8 Hong Yip Street,https://www.midlandici.com.hk/ics/property/building/details/B000108494/One-North-Tower-2
Citimark,28 Yuen Shun Circuit,https://www.midlandici.com.hk/ics/property/building/details/B000018826/Citimark
Corporation Park,11 On Lai Street,https://www.midlandici.com.hk/ics/property/building/details/B000020502/Corporation-Park
Kings Wing Plaza 1,3 On Kwan Street,https://www.midlandici.com.hk/ics/property/building/details/B000079981/Kings-Wing-Plaza-1
Kings Wing Plaza 2,1 On Kwan Street,https://www.midlandici.com.hk/ics/property/building/details/B000080275/Kings-Wing-Plaza-2
Metropole Square,2 On Yiu Street,https://www.midlandici.com.hk/ics/property/building/details/B000021870/Metropole-Square
W Luxe,5-9 On Yiu Street,https://www.midlandici.com.hk/ics/property/building/details/B000088915/W-Luxe
Dl Tower,92 Wellington Street,https://www.midlandici.com.hk/ics/property/building/details/B000108713/Dl-Tower
Emperor Watch And Jewellery Centre,8 Russell Street,https://www.midlandici.com.hk/ics/property/building/details/B000060608/Emperor-Watch-And-Jewellery-Centre
L' Hart,487- 489 Lockhart Road,https://www.midlandici.com.hk/ics/property/building/details/B000053975/L--Hart
The Sharp,11 Sharp Street East,https://www.midlandici.com.hk/ics/property/building/details/B000084541/The-Sharp
726 Nathan Road,726 Nathan Road,https://www.midlandici.com.hk/ics/property/building/details/B000078384/726-Nathan-Road
H8,8 Hau Fook Street,https://www.midlandici.com.hk/ics/property/building/details/B000072955/H8
King Wah Centre,628 Nathan Road,https://www.midlandici.com.hk/ics/property/building/details/B000053563/King-Wah-Centre
Ladder Dundas,No. 575 Nathan Road,https://www.midlandici.com.hk/ics/property/building/details/B000088546/Ladder-Dundas
Le Diamant,703 Nathan Road,https://www.midlandici.com.hk/ics/property/building/details/B000078690/Le-Diamant
Tai Hung Fai (tsuen Wan) Centre,55 Chung On Street,https://www.midlandici.com.hk/ics/property/building/details/B000068804/Tai-Hung-Fai--tsuen-Wan--Centre
